 2720,   0,   .999,   1.001,   .994,   1.023,   1.065,   .975,   .938,   .919,   .881,   .837,   .781,   .627,   .545,   .508,   .474,   .456,   .44,   .43,   .421,   .412,   .405,   .396,   .388,   .38,   .377,  
 2771,   0,   .999,   1.002,   .992,   1.032,   1.074,   .963,   .924,   .914,   .866,   .805,   .733,   .56,   .477,   .44,   .408,   .391,   .376,   .367,   .359,   .352,   .345,   .337,   .33,   .323,   .321,  
 2821,   0,   .999,   1.003,   .988,   1.043,   1.084,   .945,   .908,   .909,   .847,   .768,   .678,   .49,   .41,   .377,   .349,   .335,   .323,   .315,   .309,   .303,   .298,   .291,   .286,   .281,   .28,  
 2871,   0,   .998,   1.004,   .984,   1.059,   1.092,   .919,   .89,   .9,   .822,   .722,   .615,   .42,   .351,   .326,   .307,   .297,   .29,   .286,   .282,   .279,   .277,   .274,   .272,   .27,   .269,  
 2921,   0,   .998,   1.006,   .978,   1.079,   1.097,   .883,   .87,   .887,   .788,   .664,   .541,   .359,   .315,   .304,   .299,   .299,   .3,   .301,   .302,   .304,   .306,   .309,   .311,   .314,   .315,  
 2971,   0,   .998,   1.008,   .971,   1.105,   1.095,   .834,   .853,   .867,   .74,   .592,   .46,   .321,   .323,   .338,   .358,   .372,   .387,   .396,   .406,   .415,   .423,   .435,   .445,   .456,   .46,  
 3022,   0,   .998,   1.01,   .963,   1.137,   1.08,   .769,   .841,   .835,   .672,   .5,   .373,   .334,   .415,   .471,   .532,   .569,   .605,   .628,   .65,   .671,   .69,   .716,   .736,   .76,   .768,  
 3072,   0,   .999,   1.011,   .956,   1.172,   1.046,   .692,   .843,   .789,   .582,   .395,   .295,   .432,   .634,   .751,   .87,   .94,   1.006,   1.048,   1.088,   1.125,   1.158,   1.203,   1.239,   1.28,   1.293,  
 3122,   0,   1,   1.012,   .951,   1.204,   .987,   .612,   .868,   .724,   .468,   .282,   .244,   .649,   1.019,   1.218,   1.414,   1.526,   1.632,   1.698,   1.76,   1.817,   1.87,   1.939,   1.995,   2.058,   2.079,  
 3172,   0,   1.001,   1.011,   .95,   1.223,   .905,   .546,   .921,   .644,   .341,   .178,   .238,   .994,   1.565,   1.859,   2.142,   2.303,   2.453,   2.546,   2.634,   2.715,   2.788,   2.884,   2.962,   3.048,   3.077,  
 3222,   0,   1.003,   1.008,   .956,   1.222,   .813,   .514,   .997,   .559,   .221,   .104,   .288,   1.426,   2.197,   2.583,   2.95,   3.156,   3.348,   3.466,   3.577,   3.679,   3.772,   3.893,   3.99,   4.098,   4.135,  
 3273,   0,   1.005,   1.004,   .968,   1.199,   .728,   .523,   1.083,   .48,   .124,   .07,   .384,   1.871,   2.808,   3.268,   3.7,   3.94,   4.163,   4.301,   4.429,   4.547,   4.654,   4.793,   4.905,   5.028,   5.07,  
 3323,   0,   1.006,   1,   .983,   1.162,   .668,   .566,   1.156,   .419,   .062,   .072,   .497,   2.241,   3.284,   3.787,   4.256,   4.516,   4.756,   4.904,   5.041,   5.166,   5.281,   5.429,   5.548,   5.679,   5.723,  
 3373,   .999,   1.006,   .995,   .998,   1.12,   .632,   .628,   1.212,   .374,   .03,   .098,   .608,   2.516,   3.614,   4.136,   4.619,   4.885,   5.13,   5.281,   5.42,   5.548,   5.664,   5.814,   5.935,   6.067,   6.112,  
 3400,   .999,   1.007,   .993,   1.005,   1.098,   .622,   .663,   1.233,   .356,   .021,   .116,   .661,   2.628,   3.739,   4.263,   4.748,   5.013,   5.258,   5.408,   5.547,   5.674,   5.789,   5.939,   6.058,   6.19,   6.234,  
 3405,   .999,   1.007,   .993,   1.006,   1.094,   .621,   .67,   1.236,   .353,   .02,   .119,   .671,   2.646,   3.758,   4.283,   4.767,   5.033,   5.277,   5.427,   5.565,   5.692,   5.808,   5.956,   6.076,   6.207,   6.251,  
 3410,   1,   1.007,   .993,   1.007,   1.09,   .62,   .676,   1.239,   .35,   .019,   .123,   .68,   2.664,   3.777,   4.302,   4.785,   5.051,   5.295,   5.444,   5.583,   5.709,   5.824,   5.973,   6.092,   6.223,   6.267,  
 3415,   1,   1.007,   .993,   1.009,   1.086,   .619,   .683,   1.242,   .347,   .018,   .126,   .689,   2.681,   3.795,   4.319,   4.803,   5.068,   5.311,   5.46,   5.598,   5.725,   5.84,   5.988,   6.107,   6.237,   6.281,  
 3420,   1,   1.007,   .992,   1.01,   1.082,   .618,   .69,   1.245,   .344,   .017,   .13,   .698,   2.697,   3.812,   4.336,   4.819,   5.083,   5.326,   5.475,   5.613,   5.739,   5.854,   6.001,   6.12,   6.25,   6.294,  
 3425,   1,   1.007,   .992,   1.011,   1.079,   .617,   .696,   1.248,   .342,   .017,   .134,   .707,   2.712,   3.828,   4.351,   4.834,   5.098,   5.34,   5.489,   5.627,   5.752,   5.866,   6.014,   6.132,   6.262,   6.306,  
 3430,   1,   1.007,   .992,   1.012,   1.075,   .617,   .703,   1.25,   .339,   .016,   .137,   .715,   2.728,   3.843,   4.366,   4.848,   5.111,   5.353,   5.502,   5.639,   5.764,   5.878,   6.025,   6.143,   6.273,   6.316,  
 3435,   1,   1.007,   .991,   1.013,   1.071,   .616,   .709,   1.253,   .336,   .015,   .141,   .724,   2.742,   3.857,   4.38,   4.861,   5.124,   5.365,   5.513,   5.65,   5.775,   5.889,   6.035,   6.153,   6.282,   6.325,  
 3440,   1,   1.007,   .991,   1.014,   1.067,   .616,   .715,   1.255,   .334,   .015,   .144,   .732,   2.756,   3.871,   4.393,   4.873,   5.135,   5.376,   5.524,   5.66,   5.785,   5.898,   6.044,   6.162,   6.29,   6.333,  
 3445,   1,   1.007,   .991,   1.016,   1.064,   .616,   .722,   1.257,   .332,   .015,   .148,   .74,   2.769,   3.884,   4.405,   4.884,   5.146,   5.386,   5.533,   5.669,   5.794,   5.907,   6.052,   6.169,   6.297,   6.34,  
 3450,   1,   1.007,   .99,   1.017,   1.06,   .616,   .728,   1.259,   .329,   .014,   .152,   .748,   2.781,   3.896,   4.417,   4.894,   5.156,   5.395,   5.542,   5.678,   5.802,   5.914,   6.059,   6.176,   6.303,   6.346,  
 3455,   1,   1.007,   .99,   1.018,   1.057,   .616,   .734,   1.26,   .327,   .014,   .155,   .756,   2.794,   3.907,   4.427,   4.904,   5.165,   5.403,   5.55,   5.685,   5.809,   5.921,   6.065,   6.181,   6.309,   6.351,  
 3460,   1,   1.007,   .99,   1.019,   1.053,   .616,   .74,   1.262,   .325,   .014,   .159,   .763,   2.805,   3.918,   4.437,   4.913,   5.173,   5.411,   5.557,   5.691,   5.815,   5.926,   6.07,   6.186,   6.313,   6.355,  
 3465,   1,   1.007,   .99,   1.02,   1.05,   .616,   .746,   1.263,   .322,   .014,   .162,   .771,   2.817,   3.928,   4.446,   4.921,   5.18,   5.417,   5.563,   5.697,   5.82,   5.931,   6.074,   6.19,   6.316,   6.358,  
 3470,   1,   1.007,   .989,   1.021,   1.046,   .617,   .752,   1.264,   .32,   .014,   .166,   .778,   2.827,   3.938,   4.455,   4.928,   5.186,   5.423,   5.568,   5.702,   5.824,   5.935,   6.078,   6.192,   6.318,   6.361,  
 3475,   1,   1.007,   .989,   1.022,   1.043,   .617,   .758,   1.266,   .318,   .014,   .169,   .785,   2.837,   3.947,   4.463,   4.934,   5.192,   5.428,   5.572,   5.706,   5.828,   5.938,   6.08,   6.194,   6.32,   6.362,  
 3480,   1,   1.007,   .989,   1.023,   1.04,   .617,   .763,   1.267,   .316,   .014,   .173,   .793,   2.847,   3.955,   4.47,   4.94,   5.197,   5.432,   5.576,   5.709,   5.83,   5.94,   6.082,   6.196,   6.32,   6.362,  
 3485,   1,   1.006,   .989,   1.024,   1.037,   .618,   .769,   1.268,   .314,   .014,   .176,   .799,   2.857,   3.963,   4.476,   4.945,   5.201,   5.436,   5.579,   5.711,   5.832,   5.941,   6.083,   6.196,   6.32,   6.362,  
 3490,   1,   1.006,   .989,   1.025,   1.034,   .618,   .775,   1.268,   .312,   .014,   .18,   .806,   2.866,   3.97,   4.482,   4.95,   5.205,   5.438,   5.581,   5.712,   5.833,   5.942,   6.082,   6.195,   6.319,   6.36,  
 3495,   1,   1.006,   .988,   1.026,   1.031,   .619,   .78,   1.269,   .309,   .014,   .183,   .813,   2.874,   3.977,   4.487,   4.953,   5.207,   5.44,   5.582,   5.713,   5.833,   5.941,   6.081,   6.193,   6.316,   6.357,  
 3500,   1.001,   1.006,   .988,   1.026,   1.028,   .62,   .786,   1.269,   .307,   .014,   .187,   .82,   2.882,   3.983,   4.492,   4.956,   5.209,   5.441,   5.582,   5.713,   5.832,   5.94,   6.079,   6.191,   6.313,   6.354,  
 3505,   1.001,   1.006,   .988,   1.027,   1.025,   .621,   .791,   1.27,   .305,   .014,   .19,   .826,   2.89,   3.988,   4.495,   4.958,   5.21,   5.44,   5.581,   5.711,   5.83,   5.937,   6.076,   6.187,   6.309,   6.349,  
 3510,   1.001,   1.006,   .988,   1.028,   1.022,   .621,   .796,   1.27,   .303,   .014,   .193,   .832,   2.897,   3.993,   4.498,   4.959,   5.21,   5.439,   5.579,   5.708,   5.827,   5.933,   6.071,   6.182,   6.303,   6.343,  
 3515,   1.001,   1.006,   .988,   1.029,   1.019,   .622,   .801,   1.27,   .301,   .014,   .197,   .839,   2.904,   3.996,   4.5,   4.959,   5.208,   5.436,   5.576,   5.705,   5.822,   5.928,   6.065,   6.175,   6.295,   6.336,  
 3520,   1.001,   1.006,   .987,   1.03,   1.016,   .623,   .807,   1.27,   .299,   .014,   .2,   .845,   2.909,   3.999,   4.5,   4.957,   5.206,   5.433,   5.571,   5.699,   5.816,   5.921,   6.058,   6.167,   6.286,   6.326,  
 3525,   1.001,   1.006,   .987,   1.03,   1.014,   .624,   .812,   1.27,   .297,   .014,   .203,   .851,   2.914,   4,   4.5,   4.954,   5.201,   5.427,   5.564,   5.691,   5.808,   5.912,   6.048,   6.156,   6.275,   6.315,  
 3530,   1.001,   1.006,   .987,   1.031,   1.011,   .625,   .817,   1.27,   .294,   .014,   .207,   .856,   2.919,   4.001,   4.497,   4.949,   5.194,   5.418,   5.555,   5.681,   5.797,   5.901,   6.035,   6.143,   6.261,   6.3,  
 3535,   1.001,   1.006,   .987,   1.032,   1.009,   .625,   .821,   1.269,   .292,   .014,   .21,   .862,   2.922,   3.999,   4.493,   4.941,   5.185,   5.407,   5.543,   5.668,   5.783,   5.886,   6.019,   6.126,   6.242,   6.282,  
 3540,   1.001,   1.006,   .987,   1.033,   1.006,   .626,   .826,   1.268,   .289,   .014,   .213,   .868,   2.923,   3.994,   4.485,   4.93,   5.172,   5.392,   5.527,   5.651,   5.764,   5.866,   5.998,   6.104,   6.219,   6.258,  
 3545,   1.001,   1.006,   .987,   1.033,   1.004,   .627,   .831,   1.267,   .286,   .014,   .217,   .873,   2.923,   3.986,   4.473,   4.913,   5.153,   5.371,   5.504,   5.627,   5.739,   5.84,   5.97,   6.074,   6.188,   6.227,  
 3550,   1.001,   1.006,   .986,   1.034,   1.002,   .627,   .835,   1.266,   .282,   .014,   .22,   .878,   2.919,   3.973,   4.454,   4.889,   5.125,   5.34,   5.471,   5.592,   5.703,   5.802,   5.931,   6.034,   6.146,   6.184,  
 3555,   1.001,   1.006,   .986,   1.035,   1,   .628,   .839,   1.264,   .277,   .013,   .224,   .883,   2.91,   3.95,   4.423,   4.851,   5.083,   5.294,   5.423,   5.542,   5.65,   5.747,   5.873,   5.974,   6.084,   6.121,  
 3560,   1.001,   1.006,   .986,   1.036,   .999,   .627,   .844,   1.261,   .271,   .012,   .228,   .887,   2.89,   3.909,   4.372,   4.789,   5.014,   5.22,   5.345,   5.46,   5.565,   5.659,   5.782,   5.879,   5.986,   6.021,  
 3565,   1.001,   1.006,   .986,   1.036,   .999,   .625,   .847,   1.255,   .261,   .01,   .233,   .889,   2.848,   3.83,   4.273,   4.671,   4.886,   5.081,   5.2,   5.309,   5.408,   5.498,   5.613,   5.706,   5.806,   5.84,  
 3570,   1.001,   1.006,   .985,   1.037,   1.001,   .619,   .85,   1.241,   .238,   .006,   .241,   .887,   2.735,   3.63,   4.028,   4.382,   4.572,   4.744,   4.849,   4.944,   5.032,   5.11,   5.21,   5.291,   5.378,   5.408,  
 3572,   1.001,   1.007,   .985,   1.037,   1.004,   .612,   .85,   1.226,   .218,   .004,   .248,   .881,   2.621,   3.437,   3.793,   4.108,   4.276,   4.427,   4.518,   4.602,   4.678,   4.746,   4.833,   4.903,   4.979,   5.004,  
 3575,   1.001,   1.008,   .983,   1.041,   1.018,   .574,   .846,   1.137,   .133,   .012,   .293,   .839,   2.028,   2.47,   2.64,   2.78,   2.85,   2.91,   2.946,   2.977,   3.005,   3.03,   3.061,   3.085,   3.11,   3.119,  
 3576,   1.002,   1.01,   .978,   1.052,   1.025,   .514,   .843,   .954,   .059,   .096,   .396,   .754,   1.168,   1.194,   1.179,   1.153,   1.135,   1.116,   1.104,   1.092,   1.081,   1.07,   1.056,   1.044,   1.03,   1.026,  
 3577,   1.007,   1.008,   .954,   1.167,   .724,   .513,   .937,   .161,   1.004,   1.331,   1.006,   .5,   2.082,   4.763,   6.417,   8.149,   9.18,   10.177,   10.81,   11.412,   11.976,   12.496,   13.184,   13.747,   14.377,   14.592,  
 3578,   1.002,   1.002,   .984,   1.059,   .875,   .73,   .898,   1.281,   .714,   .305,   .283,   .956,   4.639,   7.255,   8.596,   9.89,   10.621,   11.305,   11.731,   12.129,   12.497,   12.832,   13.27,   13.625,   14.017,   14.15,  
 3579,   1.002,   1.003,   .986,   1.045,   .934,   .695,   .879,   1.319,   .498,   .128,   .232,   .954,   3.968,   5.853,   6.78,   7.655,   8.142,   8.595,   8.874,   9.134,   9.374,   9.591,   9.874,   10.102,   10.354,   10.438,  
 3579.5,   1.002,   1.004,   .986,   1.043,   .945,   .686,   .876,   1.317,   .453,   .1,   .228,   .95,   3.799,   5.527,   6.367,   7.154,   7.592,   7.997,   8.246,   8.478,   8.692,   8.886,   9.137,   9.34,   9.563,   9.638,  
 3580,   1.002,   1.004,   .986,   1.042,   .952,   .679,   .874,   1.313,   .424,   .082,   .227,   .946,   3.681,   5.303,   6.085,   6.815,   7.219,   7.593,   7.823,   8.037,   8.233,   8.411,   8.642,   8.828,   9.032,   9.101,  
 3580.5,   1.002,   1.004,   .986,   1.041,   .957,   .674,   .872,   1.309,   .403,   .071,   .227,   .944,   3.595,   5.141,   5.882,   6.571,   6.952,   7.303,   7.52,   7.72,   7.904,   8.071,   8.288,   8.462,   8.653,   8.718,  
 3581,   1.002,   1.004,   .986,   1.04,   .961,   .67,   .872,   1.306,   .388,   .063,   .227,   .941,   3.529,   5.018,   5.728,   6.388,   6.751,   7.086,   7.292,   7.483,   7.658,   7.816,   8.022,   8.188,   8.37,   8.431,  
 3581.5,   1.002,   1.005,   .986,   1.04,   .963,   .667,   .871,   1.303,   .376,   .057,   .227,   .94,   3.477,   4.923,   5.609,   6.245,   6.595,   6.917,   7.115,   7.298,   7.466,   7.619,   7.816,   7.975,   8.149,   8.208,  
 3582,   1.002,   1.005,   .986,   1.04,   .965,   .665,   .871,   1.3,   .366,   .052,   .228,   .938,   3.435,   4.846,   5.513,   6.13,   6.47,   6.782,   6.973,   7.151,   7.314,   7.461,   7.652,   7.805,   7.974,   8.03,  
 3583,   1.002,   1.005,   .986,   1.04,   .968,   .661,   .87,   1.296,   .352,   .046,   .229,   .936,   3.373,   4.731,   5.37,   5.959,   6.283,   6.58,   6.762,   6.931,   7.085,   7.225,   7.406,   7.552,   7.712,   7.765,  
 3584,   1.001,   1.005,   .986,   1.04,   .97,   .659,   .87,   1.293,   .342,   .042,   .23,   .935,   3.328,   4.648,   5.268,   5.837,   6.149,   6.436,   6.612,   6.774,   6.923,   7.058,   7.232,   7.372,   7.525,   7.577,  
 3585,   1.001,   1.005,   .986,   1.04,   .971,   .657,   .87,   1.29,   .335,   .038,   .231,   .934,   3.294,   4.587,   5.191,   5.746,   6.05,   6.328,   6.499,   6.657,   6.801,   6.932,   7.101,   7.237,   7.386,   7.436,  
 3590,   1.001,   1.005,   .986,   1.04,   .974,   .652,   .873,   1.282,   .314,   .031,   .236,   .935,   3.207,   4.424,   4.988,   5.503,   5.784,   6.042,   6.199,   6.344,   6.477,   6.598,   6.753,   6.877,   7.014,   7.059,  
 3595,   1.001,   1.006,   .985,   1.036,   1.02,   .579,   .703,   1.319,   .591,   .272,   .336,   .833,   2.689,   3.737,   4.229,   4.683,   4.931,   5.158,   5.298,   5.427,   5.545,   5.652,   5.79,   5.9,   6.022,   6.063,  
 3600,   1.001,   1.006,   .985,   1.036,   1.02,   .578,   .705,   1.316,   .583,   .269,   .339,   .839,   2.682,   3.715,   4.2,   4.644,   4.888,   5.111,   5.247,   5.374,   5.489,   5.594,   5.729,   5.837,   5.956,   5.996,  
 3605,   1.001,   1.006,   .985,   1.037,   1.018,   .578,   .707,   1.314,   .579,   .267,   .342,   .845,   2.68,   3.704,   4.183,   4.622,   4.863,   5.083,   5.217,   5.342,   5.456,   5.559,   5.692,   5.798,   5.916,   5.955,  
 3610,   1.001,   1.006,   .985,   1.038,   1.017,   .577,   .709,   1.312,   .576,   .267,   .346,   .851,   2.681,   3.699,   4.174,   4.609,   4.847,   5.065,   5.198,   5.321,   5.434,   5.536,   5.668,   5.773,   5.889,   5.928,  
 3615,   1.001,   1.006,   .985,   1.038,   1.016,   .577,   .711,   1.311,   .574,   .268,   .349,   .856,   2.684,   3.696,   4.168,   4.601,   4.837,   5.053,   5.186,   5.308,   5.42,   5.521,   5.651,   5.756,   5.87,   5.909,  
 3620,   1.001,   1.006,   .984,   1.039,   1.014,   .577,   .713,   1.31,   .573,   .269,   .353,   .862,   2.688,   3.696,   4.166,   4.596,   4.831,   5.046,   5.177,   5.299,   5.41,   5.51,   5.64,   5.744,   5.857,   5.896,  
 3625,   1.001,   1.006,   .984,   1.039,   1.012,   .577,   .715,   1.31,   .572,   .27,   .356,   .867,   2.693,   3.698,   4.165,   4.594,   4.827,   5.041,   5.172,   5.292,   5.403,   5.503,   5.631,   5.735,   5.848,   5.886,  
 3630,   1.002,   1.006,   .984,   1.04,   1.011,   .577,   .717,   1.309,   .572,   .271,   .36,   .873,   2.698,   3.7,   4.166,   4.593,   4.825,   5.038,   5.168,   5.288,   5.398,   5.497,   5.626,   5.729,   5.841,   5.879,  
 3635,   1.002,   1.006,   .984,   1.04,   1.009,   .577,   .719,   1.309,   .571,   .273,   .363,   .878,   2.703,   3.703,   4.168,   4.593,   4.825,   5.037,   5.166,   5.286,   5.395,   5.494,   5.622,   5.724,   5.836,   5.874,  
 3640,   1.002,   1.006,   .984,   1.041,   1.008,   .577,   .721,   1.309,   .571,   .274,   .367,   .884,   2.708,   3.707,   4.17,   4.594,   4.825,   5.036,   5.165,   5.285,   5.394,   5.492,   5.619,   5.721,   5.833,   5.87,  
 3645,   1.002,   1.006,   .984,   1.042,   1.006,   .577,   .723,   1.308,   .571,   .276,   .371,   .889,   2.714,   3.711,   4.174,   4.596,   4.826,   5.037,   5.165,   5.284,   5.393,   5.491,   5.618,   5.719,   5.83,   5.868,  
 3650,   1.002,   1.006,   .984,   1.042,   1.004,   .577,   .725,   1.308,   .572,   .277,   .374,   .894,   2.72,   3.716,   4.177,   4.598,   4.828,   5.038,   5.166,   5.285,   5.393,   5.491,   5.617,   5.718,   5.829,   5.866,  
 3655,   1.002,   1.006,   .983,   1.043,   1.003,   .578,   .727,   1.308,   .572,   .279,   .378,   .899,   2.726,   3.72,   4.181,   4.601,   4.83,   5.04,   5.168,   5.286,   5.394,   5.491,   5.617,   5.718,   5.828,   5.865,  
 3660,   1.002,   1.006,   .983,   1.043,   1.001,   .578,   .729,   1.308,   .572,   .281,   .381,   .905,   2.732,   3.725,   4.185,   4.604,   4.833,   5.042,   5.169,   5.287,   5.395,   5.492,   5.617,   5.718,   5.828,   5.865,  
 3665,   1.002,   1.006,   .983,   1.044,   1,   .578,   .73,   1.308,   .573,   .282,   .384,   .91,   2.739,   3.73,   4.189,   4.608,   4.836,   5.044,   5.171,   5.289,   5.396,   5.493,   5.618,   5.718,   5.828,   5.865,  
 3670,   1.002,   1.006,   .983,   1.044,   .998,   .578,   .732,   1.307,   .573,   .284,   .388,   .915,   2.745,   3.736,   4.194,   4.612,   4.839,   5.047,   5.174,   5.291,   5.398,   5.495,   5.62,   5.72,   5.829,   5.866,  
 3675,   1.002,   1.006,   .983,   1.045,   .996,   .579,   .734,   1.307,   .574,   .286,   .391,   .92,   2.751,   3.741,   4.198,   4.615,   4.842,   5.05,   5.176,   5.293,   5.4,   5.497,   5.621,   5.721,   5.83,   5.867,  
 3680,   1.002,   1.006,   .983,   1.046,   .995,   .579,   .735,   1.307,   .574,   .288,   .394,   .925,   2.757,   3.746,   4.203,   4.619,   4.846,   5.053,   5.179,   5.296,   5.402,   5.499,   5.623,   5.722,   5.831,   5.868,  
 3685,   1.002,   1.006,   .983,   1.046,   .993,   .579,   .737,   1.307,   .575,   .289,   .398,   .93,   2.764,   3.752,   4.208,   4.624,   4.85,   5.056,   5.182,   5.299,   5.405,   5.501,   5.625,   5.724,   5.833,   5.869,  
 3690,   1.002,   1.006,   .983,   1.047,   .992,   .579,   .738,   1.306,   .576,   .291,   .401,   .935,   2.77,   3.757,   4.213,   4.628,   4.853,   5.06,   5.185,   5.301,   5.408,   5.503,   5.627,   5.726,   5.834,   5.871,  
 3695,   1.002,   1.006,   .983,   1.047,   .99,   .579,   .74,   1.306,   .576,   .293,   .404,   .94,   2.776,   3.763,   4.218,   4.632,   4.857,   5.063,   5.189,   5.305,   5.41,   5.506,   5.629,   5.728,   5.836,   5.873,  
 3700,   1.002,   1.006,   .982,   1.048,   .989,   .58,   .741,   1.306,   .577,   .294,   .407,   .944,   2.783,   3.769,   4.223,   4.637,   4.861,   5.067,   5.192,   5.308,   5.413,   5.509,   5.632,   5.73,   5.838,   5.874,  
 3724,   1.002,   1.006,   .982,   1.05,   .982,   .581,   .748,   1.305,   .58,   .302,   .422,   .967,   2.813,   3.796,   4.248,   4.659,   4.882,   5.085,   5.209,   5.324,   5.428,   5.523,   5.645,   5.742,   5.849,   5.885,  
 3843,   1.003,   1.004,   .98,   1.062,   .951,   .586,   .767,   1.3,   .599,   .337,   .488,   1.079,   2.973,   3.94,   4.377,   4.771,   4.984,   5.178,   5.296,   5.405,   5.504,   5.594,   5.709,   5.801,   5.902,   5.936,  
 3895,   1.003,   1.004,   .979,   1.067,   .938,   .588,   .768,   1.298,   .608,   .35,   .517,   1.133,   3.051,   4.004,   4.431,   4.813,   5.02,   5.207,   5.321,   5.427,   5.522,   5.609,   5.72,   5.809,   5.907,   5.94,  
