time,open,high,low,close,Buy,Sell,Plot,Regline,signal,prediction,Class,MAXZ,MINZ,LongData,ShortData,changed,startLongTrade,startShortTrade,Volume,Volume MA
2023-07-28T17:54:00Z,1869.11,1869.3,1869.11,1869.29,NaN,NaN,1869.2831942307694,1869.2831942307694,-1,-10,-1,1871.38,1866.27,49.969225345159806,38.751663853763844,0,0,0,23.9058,157.10986000000213
2023-07-28T17:55:00Z,1869.3,1869.99,1869.29,1869.72,1866.27,NaN,1869.1801096153847,1869.1801096153847,1,10,-1,1870.17,1866.27,64.80944619814747,46.35005925809088,2,1,0,415.5628,170.15276000000216
2023-07-28T17:56:00Z,1869.71,1869.92,1869.41,1869.92,NaN,NaN,1869.0860250000003,1869.0860250000003,1,10,-1,1870.17,1866.27,73.34736688909506,49.42340509104947,0,0,0,93.4,168.63412000000216
2023-07-28T17:57:00Z,1869.91,1870.16,1869.91,1870.16,NaN,NaN,1869.0412192307695,1869.0412192307695,1,10,-1,1870.17,1866.27,87.22759797627529,50.35516411425516,0,0,0,79.8037,160.06125000000213
2023-07-28T17:58:00Z,1870.15,1870.96,1870.15,1870.82,NaN,NaN,1869.0275923076924,1869.0275923076924,1,10,-1,1870.96,1866.27,94.22325092525573,55.88934261148971,0,0,0,87.6614,152.95156000000213
2023-07-28T17:59:00Z,1870.81,1871.34,1870.17,1871.24,NaN,NaN,1869.0333480769227,1869.0333480769227,1,10,-1,1871.34,1866.27,100,61.80231194512799,0,0,0,220.9143,161.75033500000214
2023-07-28T18:00:00Z,1871.23,1871.24,1871,1871,NaN,NaN,1869.0799749999996,1869.0799749999996,1,10,-1,1871.34,1866.27,100,64.26059179678929,0,0,0,131.1823,156.70599500000213
2023-07-28T18:01:00Z,1871.01,1871.57,1871,1871.31,NaN,NaN,1869.1755269230766,1869.1755269230766,1,10,-1,1871.57,1866.27,100,67.4086712329428,0,0,0,71.3667,155.9546100000021
2023-07-28T18:02:00Z,1871.32,1871.5,1871.31,1871.5,NaN,NaN,1869.2689326923073,1869.2689326923073,1,10,-1,1871.57,1866.27,100,69.43408227511765,0,0,0,25.9531,143.83333500000214
2023-07-28T18:03:00Z,1871.5,1871.66,1871.49,1871.66,NaN,NaN,1869.3443115384616,1869.3443115384616,1,10,-1,1871.66,1866.27,100,73.5453990486502,0,0,0,45.2601,124.14303500000213
2023-07-28T18:04:00Z,1871.66,1871.8,1871.64,1871.65,NaN,NaN,1869.4294403846152,1869.4294403846152,1,10,-1,1871.8,1866.27,100,72.6403346505221,0,0,0,59.3326,116.47210000000214
2023-07-28T18:05:00Z,1871.64,1871.65,1871.06,1871.06,NaN,NaN,1869.4753538461537,1869.4753538461537,1,10,1,1871.8,1866.27,96.23043404904391,72.11491513532809,0,0,0,48.298,109.44769000000215
2023-07-28T18:06:00Z,1871.06,1871.11,1871.06,1871.11,NaN,NaN,1869.5385634615386,1869.5385634615386,1,10,1,1871.8,1867.27,93.49008383565433,69.33445179168402,0,0,0,35.907,95.83137000000214
2023-07-28T18:07:00Z,1871.11,1871.8,1871.1,1871.79,NaN,NaN,1869.6801346153848,1869.6801346153848,1,10,-1,1871.8,1867.27,93.76125014352081,72.02281090731994,0,0,0,88.6526,93.07325500000213
2023-07-28T18:08:00Z,1871.79,1871.86,1871.79,1871.85,NaN,NaN,1869.8427000000004,1869.8427000000004,1,10,-1,1871.86,1868.22,94.0272748265189,77.6682864716633,0,0,0,72.4585,90.71077000000213
2023-07-28T18:09:00Z,1871.86,1872.19,1871.85,1872.18,NaN,NaN,1870.0480730769234,1870.0480730769234,1,10,-1,1872.19,1868.22,92.31457400039187,86.88110051119935,0,0,0,28.8998,90.19782500000213
2023-07-28T18:10:00Z,1872.19,1872.19,1872.18,1872.19,NaN,NaN,1870.2686250000004,1870.2686250000004,1,10,-1,1872.19,1868.68,92.02172522848002,91.65335228138271,0,0,0,34.3967,84.00980500000213
2023-07-28T18:11:00Z,1872.18,1872.19,1872.18,1872.19,NaN,NaN,1870.4479750000005,1870.4479750000005,1,10,-1,1872.19,1868.68,91.44386093730483,95.91871061244959,0,0,0,21.7875,84.36419500000213
2023-07-28T18:12:00Z,1872.18,1872.19,1872.18,1872.18,NaN,NaN,1870.6406557692312,1870.6406557692312,1,10,-1,1872.19,1869.1,89.62825237912983,95.03884168951006,0,0,0,8.9732,82.09868500000212
2023-07-28T18:13:00Z,1872.18,1872.19,1872.18,1872.19,NaN,NaN,1870.7953153846158,1870.7953153846158,1,10,-1,1872.19,1869.11,86.6255988986451,94.84659990518989,0,0,0,15.443,80.45795500000213
2023-07-28T18:14:00Z,1872.19,1872.19,1872.18,1872.19,NaN,NaN,1870.9507211538466,1870.9507211538466,1,10,0,1872.19,1869.29,83.482463890926,94.61014446576876,0,0,0,12.2118,79.87325500000213
2023-07-28T18:15:00Z,1872.19,1872.19,1872.18,1872.18,NaN,NaN,1871.087692307693,1871.087692307693,1,10,1,1872.19,1869.41,79.38634271494357,93.98979068212557,0,0,0,8.902,59.540215000002135
2023-07-28T18:16:00Z,1872.18,1872.19,1872.18,1872.19,NaN,NaN,1871.224415384616,1871.224415384616,1,10,-1,1872.19,1869.91,80.41535051646585,93.76651956371916,0,0,0,48.1801,57.279220000002134
2023-07-28T18:17:00Z,1872.18,1872.19,1872.18,1872.19,NaN,NaN,1871.345090384616,1871.345090384616,1,10,0,1872.19,1870.15,78.42295815494934,93.72538450225264,0,0,0,17.2389,54.15098000000214
2023-07-28T18:18:00Z,1872.18,1872.19,1871.94,1871.95,NaN,NaN,1871.4542673076926,1871.4542673076926,1,10,1,1872.19,1870.17,62.954597107620565,89.11444077303966,0,0,0,74.8453,53.51017500000214
2023-07-28T18:19:00Z,1871.95,1872.24,1871.94,1872.23,NaN,NaN,1871.5683711538463,1871.5683711538463,1,10,-1,1872.24,1871,73.29591059815147,89.24163338469788,0,0,0,53.6763,45.14827500000214
2023-07-28T18:20:00Z,1872.23,1872.67,1872.23,1872.66,NaN,NaN,1871.6839769230774,1871.6839769230774,1,10,-1,1872.67,1871,80.78190042777956,89.42266035732311,0,0,0,42.6644,40.72238000000214
2023-07-28T18:21:00Z,1872.67,1873.02,1872.66,1872.73,NaN,NaN,1871.794478846154,1871.794478846154,1,10,-1,1873.02,1871.06,80.7400871787036,87.52859148049755,0,0,0,75.5459,40.93134000000214
2023-07-28T18:22:00Z,1872.72,1873.19,1872.72,1873.18,NaN,NaN,1871.914478846154,1871.914478846154,1,10,-1,1873.19,1871.06,80.67224615586652,87.47082566895425,0,0,0,61.3652,42.70194500000214
2023-07-28T18:23:00Z,1873.19,1873.19,1873.18,1873.18,NaN,NaN,1872.0091480769233,1872.0091480769233,1,10,-1,1873.19,1871.06,80.17765697873857,87.0026410402632,0,0,0,15.0923,41.19355500000214
2023-07-28T18:24:00Z,1873.19,1873.19,1872.96,1872.97,NaN,NaN,1872.0787288461538,1872.0787288461538,1,10,-1,1873.19,1871.06,70.5032685739564,82.957049797229,0,0,0,43.7701,40.41543000000214
2023-07-28T18:25:00Z,1872.96,1872.97,1872.96,1872.97,NaN,NaN,1872.1569769230769,1872.1569769230769,1,10,-1,1873.19,1871.06,69.45421284930198,79.28764628633343,0,0,0,6.6023,38.33064500000214
2023-07-28T18:26:00Z,1872.96,1872.97,1872.96,1872.96,NaN,NaN,1872.222798076923,1872.222798076923,1,10,1,1873.19,1871.1,66.86963821971936,74.56853389469089,0,0,0,25.638,37.817195000002144
2023-07-28T18:27:00Z,1872.97,1872.97,1872.96,1872.96,NaN,NaN,1872.281176923077,1872.281176923077,1,10,1,1873.19,1871.79,65.7881343802205,72.73948624386122,0,0,0,6.9382,33.73147500000214
2023-07-28T18:28:00Z,1872.96,1872.97,1872.89,1872.9,NaN,NaN,1872.3307365384617,1872.3307365384617,1,10,1,1873.19,1871.85,60.135160184518064,68.51431513445635,0,0,0,42.6235,32.239725000002146
2023-07-28T18:29:00Z,1872.89,1872.9,1872.89,1872.89,NaN,NaN,1872.3800096153846,1872.3800096153846,1,10,1,1873.19,1871.94,59.209079237075144,65.71968887950186,0,0,0,16.4398,31.616725000002145
2023-07-28T18:30:00Z,1872.89,1872.9,1872.89,1872.89,NaN,NaN,1872.4511692307694,1872.4511692307694,1,10,1,1873.19,1871.94,55.0944060621785,63.43784371964638,0,0,0,9.8824,30.391010000002144
2023-07-28T18:31:00Z,1872.9,1873.05,1872.89,1873.04,NaN,NaN,1872.5264480769233,1872.5264480769233,1,10,-1,1873.19,1871.94,56.61889785963599,67.58692459651061,0,0,0,15.917,30.097485000002145
2023-07-28T18:32:00Z,1873.04,1874,1873.04,1873.99,NaN,NaN,1872.616048076923,1872.616048076923,1,10,-1,1874,1871.94,74.48110653045421,74.6694702331884,0,0,0,117.8756,35.54260500000214
2023-07-28T18:33:00Z,1873.99,1874.59,1873.99,1874.53,NaN,NaN,1872.725821153846,1872.725821153846,1,10,-1,1874.59,1871.94,78.39448523070624,76.37454775844955,0,0,0,123.6435,40.952630000002145
2023-07-28T18:34:00Z,1874.52,1874.53,1874.33,1874.34,NaN,NaN,1872.8146653846152,1872.8146653846152,1,10,-1,1874.59,1871.94,78.66427123737597,75.9264141835563,0,0,0,42.2198,42.45303000000214
2023-07-28T18:35:00Z,1874.33,1874.64,1874.33,1874.63,NaN,NaN,1872.914988461538,1872.914988461538,1,10,-1,1874.64,1871.94,78.3076283067593,76.8830504348129,0,0,0,55.9455,44.80520500000214
2023-07-28T18:36:00Z,1874.63,1874.64,1874.43,1874.44,NaN,NaN,1873.0068038461536,1873.0068038461536,1,10,-1,1874.64,1871.94,58.62428271492845,64.83091914590794,0,0,0,138.9273,49.34256500000214
