<Source>SigmaCalc 1.6. File created () </Source>
<Created>10/12/2010, 19:29:12 by CJ </Created>
<Comment>3038 keV resonance</Comment>
<Reaction>16O(a,a0)16O</Reaction>
<EnergyRange>2000 3980</EnergyRange>
<AnglesNumber> 11</AnglesNumber>, 
<EnergiesNumber> 213</EnergiesNumber>
<Data>
, 110, 120, 130, 135, 140, 145, 150, 155, 160, 170, 180
2021, .975, .975, .98, .984, .989, .993, .997, 1.001, 1.005, 1.01, 1.011
2222, .958, .956, .962, .967, .973, .979, .984, .99, .995, 1.001, 1.004
2295, .945, .94, .945, .95, .956, .963, .969, .975, .981, .988, .991 
2339, .93, .923, .927, .932, .938, .945, .951, .958, .964, .972, .974
2361, .92, .91, .913, .918, .924, .93, .937, .944, .95, .958, .961
 2383, .905, .892, .893, .898, .904, .91, .917, .924, .93, .938, .942 
 2405, .882, .865, .864, .868, .873, .88, .887, .893, .899, .908, .911 
 2427, .844, .82, .816, .818, .823, .83, .836, .843, .849, .858, .861 
 2449, .766, .731, .722, .724, .729, .735, .742, .749, .756, .766, .77 
 2459, .697, .657, .647, .65, .655, .663, .671, .68, .688, .699, .703
 2464, .647, .606, .597, .601, .608, .618, .627, .637, .646, .659, .664
 2472, .531, .497, .5, .511, .525, .54, .556, .571, .585, .604, .611
 2474, .495, .466, .476, .49, .507, .526, .545, .562, .577, .599, .607 
 2479, .399, .399, .44, .469, .5, .532, .561, .588, .612, .644, .655
 2484, .347, .414, .519, .576, .633, .687, .737, .78, .817, .867, .884
 2489, .471, .642, .833, .926, 1.015, 1.096, 1.168, 1.231, 1.283, 1.353, 1.377 
 2494, .77, 1.008, 1.242, 1.351, 1.451, 1.541, 1.62, 1.688, 1.744, 1.82, 1.845 
 2499, 1.009, 1.24, 1.454, 1.551, 1.64, 1.719, 1.788, 1.847, 1.895, 1.96, 1.982 
 2504, 1.117, 1.312, 1.49, 1.569, 1.641, 1.705, 1.761, 1.809, 1.848, 1.9, 1.918
 2509, 1.152, 1.313, 1.458, 1.523, 1.582, 1.634, 1.68, 1.719, 1.752, 1.795, 1.809
 2514, 1.156, 1.29, 1.412, 1.466, 1.516, 1.56, 1.599, 1.633, 1.66, 1.697, 1.71
 2517, 1.153, 1.274, 1.385, 1.435, 1.48, 1.521, 1.557, 1.588, 1.613, 1.647, 1.659 
 2519, 1.149, 1.264, 1.368, 1.415, 1.458, 1.497, 1.531, 1.561, 1.585, 1.618, 1.629
 2524, 1.139, 1.238, 1.33, 1.372, 1.41, 1.445, 1.476, 1.502, 1.524, 1.554, 1.564
 2529, 1.127, 1.216, 1.298, 1.336, 1.371, 1.403, 1.431, 1.456, 1.476, 1.504, 1.513
